device,ipFlow,uniqueIps,subnetIps,externalIps,ipVariance,length_0,entropy_0,TCP_0,UDP_0,HTTPS_0,hdrLen_0,commonSrc_0,commonDst_0,HTTP_0,IPv6_0,ICMP_0,DHCP_0,length_1,entropy_1,TCP_1,UDP_1,HTTPS_1,hdrLen_1,commonSrc_1,commonDst_1,HTTP_1,IPv6_1,ICMP_1,DHCP_1,length_2,entropy_2,TCP_2,UDP_2,HTTPS_2,hdrLen_2,commonSrc_2,commonDst_2,HTTP_2,IPv6_2,ICMP_2,DHCP_2,length_3,entropy_3,TCP_3,UDP_3,HTTPS_3,hdrLen_3,commonSrc_3,commonDst_3,HTTP_3,IPv6_3,ICMP_3,DHCP_3,length_4,entropy_4,TCP_4,UDP_4,HTTPS_4,hdrLen_4,commonSrc_4,commonDst_4,HTTP_4,IPv6_4,ICMP_4,DHCP_4,length_5,entropy_5,TCP_5,UDP_5,HTTPS_5,hdrLen_5,commonSrc_5,commonDst_5,HTTP_5,IPv6_5,ICMP_5,DHCP_5,length_6,entropy_6,TCP_6,UDP_6,HTTPS_6,hdrLen_6,commonSrc_6,commonDst_6,HTTP_6,IPv6_6,ICMP_6,DHCP_6
Cab,0.42857142857142855,0.5714285714285714,0.2857142857142857,0.2857142857142857,2.4285714285714284,65,-2.2439141022879876,0,1,0,30,0,0,0,0,0,0,65,-2.1473677785789618,0,1,0,30,0,0,0,0,0,0,65,-2.2439141022879876,0,1,0,30,0,0,0,0,0,0,149.0,-2.602024977719796,0.0,1.0,0.0,58,1.0,1.0,0.0,0.0,0.0,0.0,149.0,-2.602024977719796,0.0,1.0,0.0,58,1.0,1.0,0.0,0.0,0.0,0.0,461,-3.2827600303171933,1,0,0,20,1,0,1,0,0,0,4109,-3.581998443697876,1,0,0,20,1,0,1,0,0,0
Cab,0.42857142857142855,0.5714285714285714,0.2857142857142857,0.2857142857142857,3.0,0,0.0,1,0,0,20,0,1,1,0,0,0,1883,-3.5789837499971275,1,0,0,20,1,0,1,0,0,0,0,0.0,1,0,0,20,0,1,1,0,0,0,941.0,-3.325206229606949,1.0,0.0,0.0,20,0.0,1.0,1.0,0.0,0.0,0.0,149.0,-2.58860215892785,0.0,1.0,0.0,58,1.0,1.0,0.0,0.0,0.0,0.0,65,-2.135754124699524,0,1,0,30,0,0,0,0,0,0,65,-2.1939892946289636,0,1,0,30,0,0,0,0,0,0
Cab,0.7142857142857143,0.5714285714285714,0.2857142857142857,0.2857142857142857,3.857142857142857,149,-2.602024977719796,0,1,0,58,1,1,0,0,0,0,65,-2.1357541246995235,0,1,0,30,0,0,0,0,0,0,65,-2.2439141022879876,0,1,0,30,0,0,0,0,0,0,0.0,0.0,1.0,0.0,0.0,20,1.0,0.0,1.0,0.0,0.0,0.0,65.0,-2.135754124699524,0.0,1.0,0.0,30,0.0,0.0,0.0,0.0,0.0,0.0,65,-2.1939892946289636,0,1,0,30,0,0,0,0,0,0,65,-2.1357541246995235,0,1,0,30,0,0,0,0,0,0
Cab,0.5714285714285714,0.5714285714285714,0.2857142857142857,0.2857142857142857,3.0,65,-2.2439141022879876,0,1,0,30,0,0,0,0,0,0,149,-2.58860215892785,0,1,0,58,1,1,0,0,0,0,149,-2.602024977719796,0,1,0,58,1,1,0,0,0,0,149.0,-2.58860215892785,0.0,1.0,0.0,58,1.0,1.0,0.0,0.0,0.0,0.0,149.0,-2.602024977719796,0.0,1.0,0.0,58,1.0,1.0,0.0,0.0,0.0,0.0,0,0.0,1,0,1,32,0,1,0,0,0,0,0,0.0,1,0,1,32,0,1,0,0,0,0
Cab,0.7142857142857143,0.2857142857142857,0.14285714285714285,0.14285714285714285,0.0,0,0.0,1,0,1,32,1,0,0,0,0,0,0,0.0,1,0,1,20,0,1,0,0,0,0,1550,-2.628734808895619,1,0,1,20,0,1,0,0,0,0,0.0,0.0,1.0,0.0,1.0,32,1.0,0.0,0.0,0.0,0.0,0.0,4109.0,-3.4382319099360545,1.0,0.0,1.0,20,1.0,0.0,0.0,0.0,0.0,0.0,4109,-3.5553855548617084,1,0,1,20,1,0,0,0,0,0,4109,-3.4848632840162326,1,0,1,20,1,0,0,0,0,0
Cab,0.5714285714285714,0.2857142857142857,0.14285714285714285,0.14285714285714285,0.0,4109,-3.553212209408109,1,0,1,20,1,0,0,0,0,0,185,-3.538290898077503,1,0,1,20,1,0,0,0,0,0,0,0.0,1,0,1,20,0,1,0,0,0,0,0.0,0.0,1.0,0.0,1.0,20,0.0,1.0,0.0,0.0,0.0,0.0,1550.0,-2.6260785693417437,1.0,0.0,1.0,20,0.0,1.0,0.0,0.0,0.0,0.0,278,-3.50370135887141,1,0,1,20,0,1,0,0,0,0,4109,-3.438857631792596,1,0,1,20,1,0,0,0,0,0
Cab,0.7142857142857143,0.2857142857142857,0.14285714285714285,0.14285714285714285,0.0,4109,-3.5553855548617084,1,0,1,20,1,0,0,0,0,0,4109,-3.4848632840162326,1,0,1,20,1,0,0,0,0,0,4109,-3.553887619780056,1,0,1,20,1,0,0,0,0,0,0.0,0.0,1.0,0.0,1.0,20,0.0,1.0,0.0,0.0,0.0,0.0,185.0,-3.509393599894111,1.0,0.0,1.0,20,1.0,0.0,0.0,0.0,0.0,0.0,278,-3.4927856185200126,1,0,1,20,0,1,0,0,0,0,152,-3.291833054408664,1,0,1,20,1,0,0,0,0,0
Cab,0.8571428571428571,0.2857142857142857,0.14285714285714285,0.14285714285714285,0.0,0,0.0,1,0,1,20,0,1,0,0,0,0,152,-3.3192485035196255,1,0,1,20,1,0,0,0,0,0,4109,-3.582861811807993,1,0,1,20,0,1,0,0,0,0,4109.0,-3.581812671111246,1.0,0.0,1.0,20,0.0,1.0,0.0,0.0,0.0,0.0,4109.0,-3.5828141275640415,1.0,0.0,1.0,20,0.0,1.0,0.0,0.0,0.0,0.0,1526,-3.581985986949256,1,0,1,20,0,1,0,0,0,0,0,0.0,1,0,1,20,0,1,0,0,0,0
Cab,0.5714285714285714,0.2857142857142857,0.14285714285714285,0.14285714285714285,0.0,0,0.0,1,0,1,20,0,1,0,0,0,0,0,0.0,1,0,1,20,1,0,0,0,0,0,0,0.0,1,0,1,20,1,0,0,0,0,0,1280.0,-3.5790251619874214,1.0,0.0,1.0,20,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,20,0.0,1.0,0.0,0.0,0.0,0.0,0,0.0,1,0,1,20,1,0,0,0,0,0,0,0.0,1,0,1,20,0,1,0,0,0,0
Cab,0.2857142857142857,0.5714285714285714,0.2857142857142857,0.2857142857142857,3.0,0,0.0,1,0,1,20,1,0,0,0,0,0,140,-3.0316322436986662,0,1,0,55,0,1,0,0,0,0,140,-3.0133811253990688,0,1,0,55,0,1,0,0,0,0,101.0,-3.5025694102036766,1.0,0.0,1.0,20,1.0,0.0,0.0,0.0,0.0,0.0,500.0,-2.8870581112211404,0.0,1.0,0.0,175,1.0,0.0,0.0,0.0,0.0,0.0,296,-3.0953498287045207,0,1,0,107,1,0,0,0,0,0,113,-3.4774836392724753,1,0,1,20,0,1,0,0,0,0
Cab,0.5714285714285714,0.5714285714285714,0.2857142857142857,0.2857142857142857,3.0,0,0.0,1,0,1,20,1,0,0,0,0,0,149,-2.602024977719796,0,1,0,58,1,1,0,0,0,0,65,-2.080221194323573,0,1,0,30,0,0,0,0,0,0,65.0,-2.091834848203011,0.0,1.0,0.0,30,0.0,0.0,0.0,0.0,0.0,0.0,65.0,-2.080221194323573,0.0,1.0,0.0,30,0.0,0.0,0.0,0.0,0.0,0.0,65,-2.091834848203011,0,1,0,30,0,0,0,0,0,0,149,-2.602024977719796,0,1,0,58,1,1,0,0,0,0
Cab,0.2857142857142857,0.5714285714285714,0.42857142857142855,0.14285714285714285,2.4285714285714284,0,0.0,1,0,0,40,0,1,0,0,0,0,149,-2.602024977719796,0,1,0,58,1,1,0,0,0,0,101,-3.4761235244308337,1,0,1,20,1,0,0,0,0,0,113.0,-3.5253832277404027,1.0,0.0,1.0,20,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,20,1.0,0.0,0.0,0.0,0.0,0.0,0,0.0,1,0,0,40,0,1,0,0,0,0,149,-2.602024977719796,0,1,0,58,1,1,0,0,0,0
Cab,0.5714285714285714,0.5714285714285714,0.2857142857142857,0.2857142857142857,3.0,65,-2.0918348482030105,0,1,0,30,0,0,0,0,0,0,65,-2.128212201689169,0,1,0,30,0,0,0,0,0,0,65,-2.0918348482030105,0,1,0,30,0,0,0,0,0,0,65.0,-2.128212201689169,0.0,1.0,0.0,30,0.0,0.0,0.0,0.0,0.0,0.0,149.0,-2.602024977719796,0.0,1.0,0.0,58,1.0,1.0,0.0,0.0,0.0,0.0,149,-2.602024977719796,0,1,0,58,1,1,0,0,0,0,101,-3.490587443926475,1,0,1,20,1,0,0,0,0,0
Cab,0.2857142857142857,0.8571428571428571,0.42857142857142855,0.42857142857142855,3.904761904761904,113,-3.5012080072460727,1,0,1,20,0,1,0,0,0,0,0,0.0,1,0,1,20,1,0,0,0,0,0,0,0.0,1,0,1,20,1,0,0,0,0,0,0.0,0.0,1.0,0.0,0.0,40,0.0,1.0,0.0,0.0,0.0,0.0,149.0,-2.602024977719796,0.0,1.0,0.0,58,1.0,1.0,0.0,0.0,0.0,0.0,65,-2.128212201689169,0,1,0,30,0,0,0,0,0,0,65,-2.1883811719120367,0,1,0,30,0,0,0,0,0,0
Cab,0.2857142857142857,0.5714285714285714,0.2857142857142857,0.2857142857142857,2.4285714285714284,65,-2.128212201689169,0,1,0,30,0,0,0,0,0,0,65,-2.1883811719120367,0,1,0,30,0,0,0,0,0,0,149,-2.602024977719796,0,1,0,58,1,1,0,0,0,0,149.0,-2.602024977719796,0.0,1.0,0.0,58,1.0,1.0,0.0,0.0,0.0,0.0,101.0,-3.5233601574324873,1.0,0.0,1.0,20,1.0,0.0,0.0,0.0,0.0,0.0,113,-3.432611990214984,1,0,1,20,0,1,0,0,0,0,113,-3.432611990214984,1,0,1,20,0,1,0,0,0,0
Cab,0.42857142857142855,0.5714285714285714,0.2857142857142857,0.2857142857142857,2.7142857142857144,0,0.0,1,0,1,20,1,0,0,0,0,0,0,0.0,1,0,1,32,1,0,0,0,0,0,0,0.0,1,0,0,40,0,1,0,0,0,0,521.0,-3.31401409951957,0.0,1.0,0.0,182,0.0,0.0,0.0,0.0,0.0,0.0,521.0,-3.31401409951957,0.0,1.0,0.0,182,0.0,0.0,0.0,0.0,0.0,0.0,521,-3.31401409951957,0,1,0,182,0,0,0,0,0,0,101,-3.457310311263605,1,0,1,20,1,0,0,0,0,0
Cab,0.2857142857142857,0.5714285714285714,0.2857142857142857,0.2857142857142857,3.0,113,-3.526303861223397,1,0,1,20,0,1,0,0,0,0,0,0.0,1,0,1,20,1,0,0,0,0,0,521,-3.31401409951957,0,1,0,182,0,0,0,0,0,0,134.0,-2.8725237752866333,0.0,1.0,0.0,53,0.0,1.0,0.0,0.0,0.0,0.0,134.0,-2.9247632396692076,0.0,1.0,0.0,53,0.0,1.0,0.0,0.0,0.0,0.0,182,-2.977302941728297,0,1,0,69,1,0,0,0,0,0,218,-2.8480540992074412,0,1,0,81,1,0,0,0,0,0
Cab,0.42857142857142855,0.42857142857142855,0.2857142857142857,0.14285714285714285,1.8095238095238095,0,0.0,1,0,0,40,0,1,0,0,0,0,101,-3.4506376032944037,1,0,1,20,1,0,0,0,0,0,113,-3.5090007906198455,1,0,1,20,0,1,0,0,0,0,113.0,-3.5090007906198455,1.0,0.0,1.0,20,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,20,1.0,0.0,0.0,0.0,0.0,0.0,0,0.0,1,0,1,32,1,0,0,0,0,0,95,-2.649593983097963,0,1,0,40,0,1,0,0,0,0
Cab,0.2857142857142857,0.5714285714285714,0.2857142857142857,0.2857142857142857,2.7142857142857144,95,-2.6327497421201063,0,1,0,40,0,1,0,0,0,0,179,-2.6627386976584115,0,1,0,68,1,0,0,0,0,0,143,-2.8353674538116014,0,1,0,56,1,0,0,0,0,0,0.0,0.0,1.0,0.0,1.0,32,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,32,0.0,1.0,0.0,0.0,0.0,0.0,0,0.0,1,0,1,32,1,0,0,0,0,0,0,0.0,1,0,1,20,0,1,0,0,0,0
Cab,0.5714285714285714,0.42857142857142855,0.14285714285714285,0.2857142857142857,2.952380952380952,1550,-2.5498972028785007,1,0,1,20,0,1,0,0,0,0,0,0.0,1,0,1,32,1,0,0,0,0,0,0,0.0,1,0,1,20,1,0,0,0,0,0,4109.0,-3.4459763529196654,1.0,0.0,1.0,20,1.0,0.0,0.0,0.0,0.0,0.0,4109.0,-3.511653877392112,1.0,0.0,1.0,20,1.0,0.0,0.0,0.0,0.0,0.0,2816,-3.5582611052050903,1,0,1,20,1,0,0,0,0,0,0,0.0,1,0,1,20,0,1,0,0,0,0
Cab,0.42857142857142855,0.42857142857142855,0.14285714285714285,0.2857142857142857,1.8095238095238095,0,0.0,1,0,1,32,1,0,0,0,0,0,0,0.0,1,0,1,32,0,1,0,0,0,0,0,0.0,1,0,1,32,1,0,0,0,0,0,0.0,0.0,1.0,0.0,1.0,32,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,20,0.0,1.0,0.0,0.0,0.0,0.0,1550,-2.549887713584633,1,0,1,20,0,1,0,0,0,0,0,0.0,1,0,1,20,1,0,0,0,0,0
Cab,0.42857142857142855,0.42857142857142855,0.2857142857142857,0.14285714285714285,1.238095238095238,4109,-3.4441552630599883,1,0,1,20,1,0,0,0,0,0,4109,-3.511653877392112,1,0,1,20,1,0,0,0,0,0,2816,-3.556419326655775,1,0,1,20,1,0,0,0,0,0,0.0,0.0,1.0,0.0,1.0,20,0.0,1.0,0.0,0.0,0.0,0.0,104.0,-2.7974195531158177,0.0,1.0,0.0,43,0.0,1.0,0.0,0.0,0.0,0.0,104,-2.7475073366117253,0,1,0,43,0,1,0,0,0,0,296,-2.914913973356966,0,1,0,107,1,0,0,0,0,0
Cab,0.42857142857142855,0.42857142857142855,0.2857142857142857,0.14285714285714285,2.9523809523809526,260,-2.9872737490534926,0,1,0,95,1,0,0,0,0,0,377,-3.5446927867553186,1,0,1,20,0,1,0,0,0,0,377,-3.517873746711407,1,0,1,20,0,1,0,0,0,0,0.0,0.0,1.0,0.0,1.0,20,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,32,1.0,0.0,0.0,0.0,0.0,0.0,0,0.0,1,0,1,20,1,0,0,0,0,0,0,0.0,1,0,1,20,1,0,0,0,0,0
Cab,0.5714285714285714,0.2857142857142857,0.14285714285714285,0.14285714285714285,0.0,821,-3.554778055043001,1,0,1,20,1,0,0,0,0,0,4109,-3.5834273155878043,1,0,1,20,0,1,0,0,0,0,1592,-3.581405005889064,1,0,1,20,0,1,0,0,0,0,4109.0,-3.5826460811713003,1.0,0.0,1.0,20,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,20,1.0,0.0,0.0,0.0,0.0,0.0,230,-3.5490995818610718,1,0,1,20,1,0,0,0,0,0,3158,-3.5832196829425773,1,0,1,20,1,0,0,0,0,0
Cab,0.8571428571428571,0.2857142857142857,0.14285714285714285,0.14285714285714285,0.0,3158,-3.582462072789802,1,0,1,20,1,0,0,0,0,0,4109,-3.582195552915519,1,0,1,20,1,0,0,0,0,0,2207,-3.5809103341914974,1,0,1,20,1,0,0,0,0,0,4109.0,-3.5786950770987134,1.0,0.0,1.0,20,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,20,0.0,1.0,0.0,0.0,0.0,0.0,4109,-3.5836626140802625,1,0,1,20,1,0,0,0,0,0,4109,-3.5826126648147514,1,0,1,20,1,0,0,0,0,0
Cab,0.7142857142857143,0.2857142857142857,0.14285714285714285,0.14285714285714285,0.0,4109,-3.58386941713354,1,0,1,20,1,0,0,0,0,0,4109,-3.58348570691578,1,0,1,20,1,0,0,0,0,0,4109,-3.5829272597088484,1,0,1,20,1,0,0,0,0,0,4109.0,-3.5817536555922818,1.0,0.0,1.0,20,1.0,0.0,0.0,0.0,0.0,0.0,4109.0,-3.583077028394374,1.0,0.0,1.0,20,1.0,0.0,0.0,0.0,0.0,0.0,0,0.0,1,0,1,20,0,1,0,0,0,0,113,-3.5004659449530964,1,0,1,20,0,1,0,0,0,0
Cab,0.7142857142857143,0.2857142857142857,0.14285714285714285,0.14285714285714285,0.0,4109,-3.5843556850363862,1,0,1,20,1,0,0,0,0,0,0,0.0,1,0,1,20,0,1,0,0,0,0,4109,-3.582596834862152,1,0,1,20,1,0,0,0,0,0,4109.0,-3.583127892297863,1.0,0.0,1.0,20,1.0,0.0,0.0,0.0,0.0,0.0,4109.0,-3.5834758398281514,1.0,0.0,1.0,20,1.0,0.0,0.0,0.0,0.0,0.0,0,0.0,1,0,1,20,0,1,0,0,0,0,4109,-3.583912834792459,1,0,1,20,1,0,0,0,0,0
Cab,0.5714285714285714,0.2857142857142857,0.14285714285714285,0.14285714285714285,0.0,0,0.0,1,0,1,20,0,1,0,0,0,0,4109,-3.5826021678152338,1,0,1,20,1,0,0,0,0,0,0,0.0,1,0,1,20,0,1,0,0,0,0,113.0,-3.5004659449530964,1.0,0.0,1.0,20,0.0,1.0,0.0,0.0,0.0,0.0,4109.0,-3.5833644310482895,1.0,0.0,1.0,20,1.0,0.0,0.0,0.0,0.0,0.0,0,0.0,1,0,1,20,0,1,0,0,0,0,4109,-3.5815609773089814,1,0,1,20,1,0,0,0,0,0
Cab,0.5714285714285714,0.2857142857142857,0.14285714285714285,0.14285714285714285,0.0,0,0.0,1,0,1,20,0,1,0,0,0,0,4109,-3.5834401100407773,1,0,1,20,1,0,0,0,0,0,0,0.0,1,0,1,20,0,1,0,0,0,0,4109.0,-3.583199528547638,1.0,0.0,1.0,20,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,20,0.0,1.0,0.0,0.0,0.0,0.0,2609,-3.581044662355615,1,0,1,20,1,0,0,0,0,0,0,0.0,1,0,1,20,0,1,0,0,0,0
Cab,0.42857142857142855,0.5714285714285714,0.2857142857142857,0.2857142857142857,2.4285714285714284,0,0.0,1,0,1,32,1,0,0,0,0,0,0,0.0,1,0,1,20,1,0,0,0,0,0,0,0.0,1,0,1,32,1,0,0,0,0,0,101.0,-3.465931750900009,1.0,0.0,1.0,20,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,20,0.0,1.0,0.0,0.0,0.0,0.0,107,-2.745358329003884,0,1,0,44,0,1,0,0,0,0,155,-3.039673475129279,0,1,0,60,0,1,0,0,0,0
Cab,0.8571428571428571,0.42857142857142855,0.2857142857142857,0.14285714285714285,2.952380952380952,98,-2.709040528912247,0,1,0,41,0,1,0,0,0,0,98,-2.716741840671705,0,1,0,41,0,1,0,0,0,0,155,-3.0849275790792574,0,1,0,60,0,1,0,0,0,0,113.0,-3.491277392720211,1.0,0.0,1.0,20,0.0,1.0,0.0,0.0,0.0,0.0,110.0,-2.8810799519552974,0.0,1.0,0.0,45,0.0,1.0,0.0,0.0,0.0,0.0,110,-2.930359570762691,0,1,0,45,0,1,0,0,0,0,110,-2.8419298372653534,0,1,0,45,0,1,0,0,0,0
Cab,0.5714285714285714,0.2857142857142857,0.2857142857142857,0.0,0.0,125,-2.978797284903462,0,1,0,50,0,1,0,0,0,0,125,-2.966590985420818,0,1,0,50,0,1,0,0,0,0,110,-2.82043412838717,0,1,0,45,0,1,0,0,0,0,203.0,-3.0968450982099585,0.0,1.0,0.0,76,1.0,0.0,0.0,0.0,0.0,0.0,608.0,-3.0253885321057976,0.0,1.0,0.0,211,1.0,0.0,0.0,0.0,0.0,0.0,377,-3.010602147908625,0,1,0,134,1,0,0,0,0,0,581,-2.866342338212255,0,1,0,202,1,0,0,0,0,0
Cab,0.5714285714285714,0.42857142857142855,0.2857142857142857,0.14285714285714285,1.8095238095238095,326,-3.134756313069275,0,1,0,117,1,0,0,0,0,0,137,-3.029213126185801,0,1,0,54,0,1,0,0,0,0,137,-3.0331346495557665,0,1,0,54,0,1,0,0,0,0,110.0,-2.809299343098989,0.0,1.0,0.0,45,0.0,1.0,0.0,0.0,0.0,0.0,110.0,-2.8880785396163824,0.0,1.0,0.0,45,0.0,1.0,0.0,0.0,0.0,0.0,113,-3.491277392720211,1,0,1,20,0,1,0,0,0,0,0,0.0,1,0,1,20,1,0,0,0,0,0
Cab,1.0,0.2857142857142857,0.2857142857142857,0.0,0.0,698,-2.9562771467903266,0,1,0,241,1,0,0,0,0,0,614,-2.9665324277062526,0,1,0,213,1,0,0,0,0,0,389,-3.0493181169243475,0,1,0,138,1,0,0,0,0,0,410.0,-3.108613705092794,0.0,1.0,0.0,145,1.0,0.0,0.0,0.0,0.0,0.0,614.0,-2.9533603414543035,0.0,1.0,0.0,213,1.0,0.0,0.0,0.0,0.0,0.0,593,-2.904324242457168,0,1,0,206,1,0,0,0,0,0,725,-3.0015950512116913,0,1,0,250,1,0,0,0,0,0
Cab,0.5714285714285714,0.7142857142857143,0.42857142857142855,0.2857142857142857,4.114285714285714,641,-2.9992430573044557,0,1,0,222,1,0,0,0,0,0,401,-3.0771584325411867,0,1,0,142,1,0,0,0,0,0,533,-3.1202885848492237,0,1,0,186,1,0,0,0,0,0,0.0,0.0,1.0,0.0,1.0,32,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,40,0.0,1.0,0.0,0.0,0.0,0.0,149,-2.58860215892785,0,1,0,58,1,1,0,0,0,0,65,-2.1473677785789618,0,1,0,30,0,0,0,0,0,0
Cab,0.5714285714285714,0.42857142857142855,0.14285714285714285,0.2857142857142857,2.9523809523809526,65,-2.0808251784319474,0,1,0,30,0,0,0,0,0,0,0,0.0,1,0,1,32,0,1,0,0,0,0,0,0.0,1,0,1,32,0,1,0,0,0,0,0.0,0.0,1.0,0.0,1.0,32,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,20,0.0,1.0,0.0,0.0,0.0,0.0,0,0.0,1,0,1,32,1,0,0,0,0,0,0,0.0,1,0,1,20,0,1,0,0,0,0
Cab,0.7142857142857143,0.2857142857142857,0.14285714285714285,0.14285714285714285,0.0,1550,-2.639695972245148,1,0,1,20,0,1,0,0,0,0,1550,-2.660807721015141,1,0,1,20,0,1,0,0,0,0,0,0.0,1,0,1,20,1,0,0,0,0,0,4109.0,-3.4364527802865563,1.0,0.0,1.0,20,1.0,0.0,0.0,0.0,0.0,0.0,4109.0,-3.5171352651258525,1.0,0.0,1.0,20,1.0,0.0,0.0,0.0,0.0,0.0,1400,-3.5773615818244315,1,0,1,20,1,0,0,0,0,0,0,0.0,1,0,1,20,1,0,0,0,0,0
Cab,0.42857142857142855,0.42857142857142855,0.14285714285714285,0.2857142857142857,2.952380952380952,0,0.0,1,0,1,20,0,1,0,0,0,0,4109,-3.4363058813157448,1,0,1,20,1,0,0,0,0,0,4109,-3.5171352651258525,1,0,1,20,1,0,0,0,0,0,0.0,0.0,1.0,0.0,1.0,20,0.0,1.0,0.0,0.0,0.0,0.0,1400.0,-3.5734341228439526,1.0,0.0,1.0,20,1.0,0.0,0.0,0.0,0.0,0.0,0,0.0,1,0,1,20,0,1,0,0,0,0,0,0.0,1,0,1,20,0,1,0,0,0,0
Cab,0.42857142857142855,0.42857142857142855,0.14285714285714285,0.2857142857142857,2.952380952380952,0,0.0,1,0,1,32,0,1,0,0,0,0,0,0.0,1,0,1,32,1,0,0,0,0,0,92,-3.5195920281838937,1,0,1,20,1,0,0,0,0,0,0.0,0.0,1.0,0.0,1.0,20,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,20,0.0,1.0,0.0,0.0,0.0,0.0,0,0.0,1,0,1,20,0,1,0,0,0,0,65,-2.0808251784319474,0,1,0,30,0,0,0,0,0,0
Cab,0.5714285714285714,0.42857142857142855,0.14285714285714285,0.2857142857142857,2.9523809523809526,65,-2.1473677785789618,0,1,0,30,0,0,0,0,0,0,1550,-2.551331860622445,1,0,1,20,0,1,0,0,0,0,0,0.0,1,0,1,20,1,0,0,0,0,0,4109.0,-3.443571140477671,1.0,0.0,1.0,20,1.0,0.0,0.0,0.0,0.0,0.0,4109.0,-3.510418290885574,1.0,0.0,1.0,20,1.0,0.0,0.0,0.0,0.0,0.0,0,0.0,1,0,1,20,0,1,0,0,0,0,2834,-3.554911184377003,1,0,1,20,1,0,0,0,0,0
Cab,0.42857142857142855,0.42857142857142855,0.2857142857142857,0.14285714285714285,1.8095238095238095,0,0.0,1,0,1,20,0,1,0,0,0,0,149,-2.58860215892785,0,1,0,58,1,1,0,0,0,0,377,-3.5375312966904495,1,0,1,20,0,1,0,0,0,0,869.0,-3.5623126509345697,1.0,0.0,1.0,20,1.0,0.0,0.0,0.0,0.0,0.0,1970.0,-3.57957687186712,1.0,0.0,1.0,20,0.0,1.0,0.0,0.0,0.0,0.0,149,-2.58860215892785,0,1,0,58,1,1,0,0,0,0,1235,-3.5705609761420947,1,0,1,20,1,0,0,0,0,0
Cab,0.2857142857142857,0.42857142857142855,0.14285714285714285,0.2857142857142857,1.238095238095238,2075,-3.579837341148206,1,0,1,20,0,1,0,0,0,0,0,0.0,1,0,1,20,1,0,0,0,0,0,1745,-3.5825147802578994,1,0,1,20,1,0,0,0,0,0,0.0,0.0,1.0,0.0,1.0,20,0.0,1.0,0.0,0.0,0.0,0.0,278.0,-3.4749034152995653,1.0,0.0,1.0,20,0.0,1.0,0.0,0.0,0.0,0.0,278,-3.459765442900281,1,0,1,20,0,1,0,0,0,0,869,-3.559437805805355,1,0,1,20,1,0,0,0,0,0
Cab,0.5714285714285714,0.2857142857142857,0.14285714285714285,0.14285714285714285,0.0,869,-3.5632683235587104,1,0,1,20,1,0,0,0,0,0,1226,-3.5729269965089134,1,0,1,20,0,1,0,0,0,0,0,0.0,1,0,1,20,0,1,0,0,0,0,2978.0,-3.582637163661485,1.0,0.0,1.0,20,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,20,0.0,1.0,0.0,0.0,0.0,0.0,2978,-3.582637163661485,1,0,1,20,1,0,0,0,0,0,0,0.0,1,0,1,32,0,1,0,0,0,0
Cab,0.5714285714285714,0.42857142857142855,0.2857142857142857,0.14285714285714285,2.952380952380952,1460,-3.5769333620926176,1,0,1,20,0,1,0,0,0,0,1460,-3.5769333620926176,1,0,1,20,0,1,0,0,0,0,914,-3.5773534841837766,1,0,1,20,1,0,0,0,0,0,0.0,0.0,1.0,0.0,1.0,20,0.0,1.0,0.0,0.0,0.0,0.0,914.0,-3.5773534841837766,1.0,0.0,1.0,20,1.0,0.0,0.0,0.0,0.0,0.0,0,0.0,1,0,1,32,0,1,0,0,0,0,125,-2.84328698974656,0,1,0,50,0,1,0,0,0,0
Cab,0.2857142857142857,0.5714285714285714,0.2857142857142857,0.2857142857142857,2.7142857142857144,125,-2.801326089763867,0,1,0,50,0,1,0,0,0,0,0,0.0,1,0,1,32,1,0,0,0,0,0,341,-2.9516931161443236,0,1,0,122,1,0,0,0,0,0,305.0,-3.0255948282379403,0.0,1.0,0.0,110,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,32,0.0,1.0,0.0,0.0,0.0,0.0,0,0.0,1,0,1,32,0,1,0,0,0,0,0,0.0,1,0,1,32,1,0,0,0,0,0
